CMDLINE /Users/localadmin/miniforge3/envs/splitting_env/bin/python3.9 ./setup_labeled_data.py
MEM 730.796875 1725357593.1120
MEM 691.421875 1725357593.2123
MEM 698.625000 1725357593.3134
MEM 738.406250 1725357593.4187
MEM 743.109375 1725357593.5214
MEM 763.750000 1725357593.6230
MEM 764.906250 1725357593.7241
MEM 770.078125 1725357593.8254
MEM 768.015625 1725357593.9305
MEM 767.125000 1725357594.0346
MEM 776.703125 1725357594.1378
MEM 782.062500 1725357594.2415
MEM 789.375000 1725357594.3419
MEM 793.500000 1725357594.4443
MEM 797.281250 1725357594.5454
MEM 810.546875 1725357594.6468
MEM 812.875000 1725357594.7520
MEM 809.375000 1725357594.8572
MEM 836.375000 1725357594.9624
MEM 857.828125 1725357595.0676
MEM 866.640625 1725357595.1729
MEM 858.812500 1725357595.2780
MEM 848.593750 1725357595.3811
MEM 869.000000 1725357595.4863
MEM 884.859375 1725357595.5908
MEM 888.562500 1725357595.6960
MEM 875.921875 1725357595.7988
MEM 900.437500 1725357595.9002
MEM 907.796875 1725357596.0014
MEM 916.015625 1725357596.1065
MEM 906.859375 1725357596.2118
MEM 922.546875 1725357596.3170
MEM 863.625000 1725357596.4226
MEM 885.437500 1725357596.5242
MEM 908.093750 1725357596.6295
MEM 897.390625 1725357596.7320
MEM 912.687500 1725357596.8357
MEM 906.265625 1725357596.9408
MEM 930.687500 1725357597.0414
MEM 945.765625 1725357597.1427
MEM 952.656250 1725357597.2463
MEM 973.078125 1725357597.3514
MEM 981.734375 1725357597.4566
MEM 983.125000 1725357597.5606
MEM 962.234375 1725357597.6657
MEM 959.906250 1725357597.7669
MEM 926.734375 1725357597.8720
MEM 938.828125 1725357597.9772
MEM 956.031250 1725357598.0816
MEM 982.703125 1725357598.1868
MEM 1020.734375 1725357598.2895
MEM 1037.343750 1725357598.3946
MEM 1018.390625 1725357598.4997
MEM 1029.625000 1725357598.6048
MEM 1012.000000 1725357598.7100
MEM 1037.625000 1725357598.8107
MEM 1008.828125 1725357598.9161
MEM 1009.453125 1725357599.0210
MEM 1018.203125 1725357599.1251
MEM 1005.671875 1725357599.2280
MEM 956.015625 1725357599.3331
MEM 933.109375 1725357599.4383
MEM 915.546875 1725357599.5434
MEM 924.406250 1725357599.6440
MEM 908.984375 1725357599.7453
MEM 929.593750 1725357599.8502
MEM 930.015625 1725357599.9554
MEM 913.640625 1725357600.0605
MEM 889.593750 1725357600.1618
MEM 871.281250 1725357600.2627
MEM 875.968750 1725357600.3680
MEM 859.546875 1725357600.4731
MEM 865.468750 1725357600.5781
MEM 845.703125 1725357600.6832
MEM 826.468750 1725357600.7883
MEM 812.671875 1725357600.8934
MEM 820.156250 1725357600.9984
MEM 811.593750 1725357601.1035
MEM 794.546875 1725357601.2086
MEM 800.703125 1725357601.3136
MEM 807.093750 1725357601.4188
MEM 786.437500 1725357601.5238
MEM 792.343750 1725357601.6289
MEM 783.843750 1725357601.7399
MEM 791.421875 1725357601.8425
MEM 796.640625 1725357601.9427
MEM 787.156250 1725357602.0478
MEM 768.015625 1725357602.1530
MEM 790.046875 1725357602.2582
MEM 807.015625 1725357602.3634
MEM 803.546875 1725357602.4654
MEM 817.171875 1725357602.5705
MEM 803.890625 1725357602.6757
MEM 773.781250 1725357602.7810
MEM 748.500000 1725357602.8813
MEM 724.031250 1725357602.9865
MEM 749.406250 1725357603.0916
MEM 733.109375 1725357603.1967
MEM 751.328125 1725357603.3018
MEM 767.984375 1725357603.4042
MEM 756.578125 1725357603.5094
MEM 759.781250 1725357603.6121
MEM 770.578125 1725357603.7144
MEM 781.843750 1725357603.8194
MEM 803.781250 1725357603.9246
MEM 797.718750 1725357604.0291
MEM 805.359375 1725357604.1342
MEM 829.703125 1725357604.2349
MEM 852.718750 1725357604.3401
MEM 879.765625 1725357604.4453
MEM 897.312500 1725357604.5505
MEM 917.046875 1725357604.6521
MEM 924.984375 1725357604.7567
MEM 939.421875 1725357604.8619
MEM 946.953125 1725357604.9671
MEM 941.390625 1725357605.0680
MEM 938.421875 1725357605.1732
MEM 918.218750 1725357605.2784
MEM 935.343750 1725357605.3828
MEM 960.781250 1725357605.4880
MEM 971.750000 1725357605.5891
MEM 999.953125 1725357605.6943
MEM 1036.546875 1725357605.7988
MEM 995.234375 1725357605.9039
MEM 937.218750 1725357606.0090
MEM 955.359375 1725357606.1097
MEM 944.921875 1725357606.2149
MEM 918.750000 1725357606.3178
MEM 900.390625 1725357606.4228
MEM 918.406250 1725357606.5238
MEM 944.968750 1725357606.6254
MEM 986.828125 1725357606.7286
MEM 990.375000 1725357606.8335
MEM 979.765625 1725357606.9386
MEM 996.906250 1725357607.0397
MEM 937.687500 1725357607.1448
MEM 935.781250 1725357607.2495
MEM 940.812500 1725357607.3547
MEM 874.796875 1725357607.4558
MEM 855.703125 1725357607.5610
MEM 888.125000 1725357607.6661
MEM 864.515625 1725357607.7712
MEM 851.906250 1725357607.8719
MEM 866.062500 1725357607.9747
MEM 820.875000 1725357608.0801
MEM 793.062500 1725357608.1852
MEM 820.593750 1725357608.2895
MEM 841.734375 1725357608.3947
MEM 823.187500 1725357608.4974
MEM 862.296875 1725357608.6025
MEM 883.953125 1725357608.7076
MEM 884.859375 1725357608.8128
MEM 908.187500 1725357608.9179
MEM 952.468750 1725357609.0231
MEM 933.234375 1725357609.1282
MEM 916.578125 1725357609.2334
MEM 942.250000 1725357609.3387
MEM 956.062500 1725357609.4415
MEM 959.796875 1725357609.5436
MEM 925.953125 1725357609.6488
MEM 927.281250 1725357609.7541
MEM 960.453125 1725357609.8594
MEM 963.140625 1725357609.9645
MEM 966.687500 1725357610.0697
MEM 972.750000 1725357610.1720
MEM 965.750000 1725357610.2772
MEM 957.093750 1725357610.3795
MEM 966.015625 1725357610.4815
MEM 986.406250 1725357610.5838
MEM 1005.062500 1725357610.6890
MEM 1012.484375 1725357610.7948
MEM 1018.843750 1725357610.8974
MEM 1011.296875 1725357611.0021
MEM 993.359375 1725357611.1073
MEM 993.921875 1725357611.2121
MEM 982.421875 1725357611.3172
MEM 915.078125 1725357611.4224
MEM 904.531250 1725357611.5267
MEM 897.593750 1725357611.6318
MEM 884.500000 1725357611.7371
MEM 897.812500 1725357611.8422
MEM 888.812500 1725357611.9474
MEM 907.296875 1725357612.0523
MEM 888.562500 1725357612.1562
MEM 909.203125 1725357612.2614
MEM 901.375000 1725357612.3644
MEM 894.453125 1725357612.4695
MEM 902.828125 1725357612.5747
MEM 905.546875 1725357612.6753
MEM 923.500000 1725357612.7800
MEM 928.406250 1725357612.8852
MEM 921.640625 1725357612.9880
MEM 899.796875 1725357613.0931
MEM 899.531250 1725357613.1983
MEM 899.640625 1725357613.3034
MEM 904.578125 1725357613.4086
MEM 891.140625 1725357613.5137
MEM 912.312500 1725357613.6139
MEM 892.937500 1725357613.7192
MEM 900.750000 1725357613.8201
MEM 894.890625 1725357613.9253
MEM 929.468750 1725357614.0280
MEM 957.328125 1725357614.1305
MEM 997.265625 1725357614.2307
MEM 963.687500 1725357614.3359
MEM 992.328125 1725357614.4410
MEM 990.000000 1725357614.5455
MEM 1002.890625 1725357614.6464
MEM 1005.015625 1725357614.7519
MEM 983.593750 1725357614.8570
MEM 950.828125 1725357614.9622
MEM 956.781250 1725357615.0673
MEM 943.046875 1725357615.1694
MEM 960.406250 1725357615.2746
MEM 939.546875 1725357615.3795
MEM 907.484375 1725357615.4840
MEM 895.953125 1725357615.5856
MEM 895.312500 1725357615.6907
MEM 905.281250 1725357615.7956
MEM 899.812500 1725357615.9000
MEM 862.375000 1725357616.0050
MEM 873.750000 1725357616.1102
MEM 878.468750 1725357616.2153
MEM 858.156250 1725357616.3165
MEM 851.203125 1725357616.4174
MEM 856.437500 1725357616.5224
MEM 838.937500 1725357616.6276
MEM 819.984375 1725357616.7327
MEM 804.250000 1725357616.8334
MEM 791.234375 1725357616.9356
MEM 771.531250 1725357617.0360
MEM 774.718750 1725357617.1374
MEM 762.828125 1725357617.2387
MEM 751.296875 1725357617.3439
MEM 758.718750 1725357617.4491
MEM 728.203125 1725357617.5516
MEM 744.125000 1725357617.6565
MEM 710.484375 1725357617.7617
MEM 672.203125 1725357617.8620
MEM 658.140625 1725357617.9671
MEM 663.437500 1725357618.0723
MEM 677.000000 1725357618.1758
MEM 645.562500 1725357618.2787
MEM 640.468750 1725357618.3839
MEM 636.125000 1725357618.4890
MEM 611.578125 1725357618.5942
MEM 597.875000 1725357618.6963
MEM 607.281250 1725357618.7970
MEM 630.500000 1725357618.9022
MEM 668.828125 1725357619.0073
MEM 700.171875 1725357619.1125
MEM 681.750000 1725357619.2176
MEM 670.078125 1725357619.3205
MEM 682.203125 1725357619.4207
MEM 643.937500 1725357619.5258
MEM 600.218750 1725357619.6280
MEM 612.750000 1725357619.7285
MEM 639.156250 1725357619.8338
MEM 666.656250 1725357619.9389
MEM 693.578125 1725357620.0442
MEM 692.625000 1725357620.1543
MEM 705.656250 1725357620.2645
MEM 699.046875 1725357620.3747
MEM 693.000000 1725357620.4849
MEM 728.796875 1725357620.5951
MEM 704.531250 1725357620.7002
MEM 709.875000 1725357620.8035
MEM 707.734375 1725357620.9082
MEM 709.031250 1725357621.0093
MEM 700.156250 1725357621.1151
MEM 695.546875 1725357621.2242
MEM 697.968750 1725357621.3294
MEM 698.671875 1725357621.4360
MEM 680.328125 1725357621.5461
MEM 690.515625 1725357621.6478
MEM 673.109375 1725357621.7507
MEM 655.765625 1725357621.8574
MEM 639.625000 1725357621.9588
MEM 642.140625 1725357622.0628
MEM 627.968750 1725357622.1730
MEM 622.406250 1725357622.2739
MEM 595.812500 1725357622.3840
MEM 597.390625 1725357622.4942
MEM 568.328125 1725357622.5980
MEM 569.703125 1725357622.7057
MEM 550.515625 1725357622.8159
MEM 534.296875 1725357622.9187
MEM 505.750000 1725357623.0245
MEM 504.781250 1725357623.1311
MEM 504.359375 1725357623.2335
MEM 511.031250 1725357623.3438
MEM 526.734375 1725357623.4468
MEM 538.437500 1725357623.5481
MEM 471.000000 1725357623.6529
MEM 447.468750 1725357623.7562
MEM 379.062500 1725357623.8665
MEM 375.671875 1725357623.9766
MEM 354.859375 1725357624.0868
MEM 353.625000 1725357624.1969
MEM 391.468750 1725357624.3070
MEM 388.031250 1725357624.4173
MEM 408.296875 1725357624.5275
MEM 434.281250 1725357624.6378
MEM 439.359375 1725357624.7429
MEM 450.718750 1725357624.8476
MEM 468.937500 1725357624.9518
MEM 493.968750 1725357625.0627
MEM 494.078125 1725357625.1653
MEM 510.359375 1725357625.2678
MEM 532.421875 1725357625.3721
MEM 552.578125 1725357625.4733
MEM 575.781250 1725357625.5835
MEM 587.703125 1725357625.6890
MEM 595.421875 1725357625.7935
MEM 601.890625 1725357625.8949
MEM 608.375000 1725357626.0016
MEM 610.656250 1725357626.1117
MEM 644.468750 1725357626.2218
MEM 640.593750 1725357626.3320
MEM 679.031250 1725357626.4421
MEM 713.640625 1725357626.5429
MEM 747.078125 1725357626.6521
MEM 761.203125 1725357626.7623
MEM 774.187500 1725357626.8725
MEM 791.265625 1725357626.9828
MEM 788.875000 1725357627.0870
MEM 787.671875 1725357627.1971
MEM 774.328125 1725357627.2989
MEM 772.203125 1725357627.4090
MEM 753.437500 1725357627.5160
MEM 771.546875 1725357627.6261
MEM 681.234375 1725357627.7363
MEM 693.359375 1725357627.8464
MEM 662.937500 1725357627.9566
MEM 668.750000 1725357628.0668
MEM 645.609375 1725357628.1688
MEM 651.671875 1725357628.2789
MEM 651.125000 1725357628.3892
MEM 665.093750 1725357628.5008
MEM 670.984375 1725357628.6042
MEM 688.234375 1725357628.7143
MEM 668.234375 1725357628.8244
MEM 675.062500 1725357628.9345
MEM 672.343750 1725357629.0448
MEM 663.281250 1725357629.1498
MEM 624.265625 1725357629.2563
MEM 612.796875 1725357629.3648
MEM 627.046875 1725357629.4676
MEM 652.453125 1725357629.5693
MEM 676.453125 1725357629.6738
MEM 700.000000 1725357629.7822
MEM 717.078125 1725357629.8893
MEM 722.843750 1725357629.9995
MEM 718.484375 1725357630.1095
MEM 701.484375 1725357630.2198
MEM 691.328125 1725357630.3248
MEM 663.609375 1725357630.4281
MEM 677.375000 1725357630.5346
MEM 690.171875 1725357630.6362
MEM 700.375000 1725357630.7453
MEM 705.781250 1725357630.8547
MEM 714.234375 1725357630.9648
MEM 717.343750 1725357631.0750
MEM 705.828125 1725357631.1851
MEM 707.250000 1725357631.2952
MEM 715.578125 1725357631.4053
MEM 698.562500 1725357631.5155
MEM 689.437500 1725357631.6257
MEM 665.765625 1725357631.7283
